City,Year,Brand,Car Name,Car model,Car Price,KM,Owner,Car Type,Car link
Bengaluru,2013,Hyundai,i20  ,Manual,"₹4,43,599","72,656 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-i20-2013-cars-bengaluru-1024746761/
Bengaluru,2014,Maruti,Wagon R 1.0,Manual,"₹4,01,299","42,699 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2014-cars-bengaluru-1025308368/
Bengaluru,2014,Maruti,Wagon R 1.0,Manual,"₹4,15,599","47,294 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2014-cars-bengaluru-1027958069/
Bengaluru,2015,Maruti,Celerio  ,Manual,"₹4,28,909","49,571 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2015-cars-bengaluru-1026696364/
Bengaluru,2016,Hyundai,Grand i10 ,Manual,"₹5,01,599","25,403 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-bengaluru-1027208762/
Bengaluru,2016,Maruti,Baleno  ,Manual,"₹6,99,399","68,229 km",2nd Owner,Diesel,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-bengaluru-10205097777/
Bengaluru,2015,Hyundai,Elite i20 ,Manual,"₹6,12,399","70,850 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2015-cars-bengaluru-10284794772/
Bengaluru,2018,Maruti,Dzire  ,Manual,"₹7,02,399","28,306 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2018-cars-bengaluru-1022986965/
Bengaluru,2014,Maruti,Alto K10 ,Manual,"₹3,30,099","34,437 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2014-cars-bengaluru-1026380620/
Bengaluru,2018,Ford,Ecosport  ,Manual,"₹10,81,499","29,350 km",1st Owner,Petrol,https://www.cars24.com/buy-used-ford-ecosport-2018-cars-bengaluru-10245294712/
Bengaluru,2017,Honda,WR-V  ,Manual,"₹8,09,799","28,854 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-honda-wr-v-2017-cars-bengaluru-10245493799/
Bengaluru,2019,Hyundai,NEW SANTRO ,Manual,"₹5,11,699","68,727 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-new-santro-2019-cars-bengaluru-1025380267/
Bengaluru,2018,Hyundai,Eon  ,Manual,"₹4,29,999","24,742 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-eon-2018-cars-bengaluru-1021702464/
Bengaluru,2017,Honda,City  ,Manual,"₹7,64,599","53,541 km",3rd Owner,Petrol,https://www.cars24.com/buy-used-honda-city-2017-cars-bengaluru-1029032863/
Bengaluru,2014,Maruti,Alto K10 ,Manual,"₹3,54,199","44,931 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2014-cars-bengaluru-1024353466/
Bengaluru,2018,Tata,Tiago  ,Automatic,"₹5,60,499","59,067 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-tata-tiago-2018-cars-bengaluru-1020896761/
Bengaluru,2019,Tata,Harrier  ,Manual,"₹16,12,899","40,634 km",1st Owner,Diesel,https://www.cars24.com/buy-used-tata-harrier-2019-cars-bengaluru-1117487864/
Bengaluru,2018,Maruti,Wagon R 1.0,Automatic,"₹5,16,499","14,116 km",3rd Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2018-cars-bengaluru-10255692778/
Bengaluru,2020,Tata,NEXON  ,Manual,"₹10,43,299","13,101 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-tata-nexon-2020-cars-bengaluru-1023673061/
Bengaluru,2017,Tata,Tiago  ,Manual,"₹5,36,355","58,724 km",1st Owner,Petrol,https://www.cars24.com/buy-used-tata-tiago-2017-cars-bengaluru-1025604160/
Bengaluru,2019,Hyundai,Grand i10 ,Manual,"₹6,01,099","43,379 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2019-cars-bengaluru-1027876364/
Bengaluru,2020,Maruti,S PRESSO ,Manual,"₹4,88,599","8,304 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-s-presso-2020-cars-bengaluru-1022642162/
Bengaluru,2016,Hyundai,Grand i10 ,Manual,"₹4,93,299","72,128 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-bengaluru-1029613063/
Bengaluru,2018,Toyota,YARIS  ,Manual,"₹8,84,799","16,485 km",1st Owner,Petrol,https://www.cars24.com/buy-used-toyota-yaris-2018-cars-bengaluru-1027088301/
Bengaluru,2016,Hyundai,Grand i10 ,Manual,"₹5,15,099","41,567 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-bengaluru-1024036461/
Bengaluru,2015,Maruti,Wagon R 1.0,Manual,"₹4,28,799","57,052 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2015-cars-bengaluru-1025656664/
Bengaluru,2018,Ford,FREESTYLE  ,Manual,"₹6,50,999","29,851 km",1st Owner,Petrol,https://www.cars24.com/buy-used-ford-freestyle-2018-cars-bengaluru-1025740405/
Bengaluru,2019,Maruti,Ertiga  ,Manual,"₹11,54,599","45,575 km",1st Owner,Diesel,https://www.cars24.com/buy-used-maruti-ertiga-2019-cars-bengaluru-10295895776/
Bengaluru,2019,MG,HECTOR  ,Manual,"₹17,06,299","13,146 km",1st Owner,Diesel,https://www.cars24.com/buy-used-mg-hector-2019-cars-bengaluru-1027099707/
Bengaluru,2012,Maruti,Ritz  ,Manual,"₹3,60,799","60,268 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-ritz-2012-cars-bengaluru-1027192609/
Bengaluru,2020,Tata,ALTROZ  ,Manual,"₹8,10,599","12,995 km",1st Owner,Petrol,https://www.cars24.com/buy-used-tata-altroz-2020-cars-bengaluru-10265291774/
Bengaluru,2019,Maruti,Eeco  ,Manual,"₹4,54,299","16,009 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-eeco-2019-cars-bengaluru-1026569147/
Bengaluru,2014,Maruti,Swift  ,Manual,"₹4,93,499","60,056 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-swift-2014-cars-bengaluru-1026449768/
Bengaluru,2016,Mahindra,Scorpio  ,Manual,"₹7,84,799","1,32,162 km",1st Owner,Diesel,https://www.cars24.com/buy-used-mahindra-scorpio-2016-cars-bengaluru-1022222706/
Bengaluru,2018,Maruti,Swift  ,Automatic,"₹7,20,999","21,603 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-swift-2018-cars-bengaluru-1022062060/
Bengaluru,2019,Maruti,New Wagon-R ,Manual,"₹5,62,499","44,146 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-new--wagon-r-2019-cars-bengaluru-1025663763/
Bengaluru,2019,Hyundai,Elite i20 ,Manual,"₹7,33,199","10,466 km",1st Owner,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2019-cars-bengaluru-10204995718/
Bengaluru,2013,Renault,Duster  ,Manual,"₹5,21,099","55,673 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-renault-duster-2013-cars-bengaluru-10272995778/
Bengaluru,2016,Maruti,Swift Dzire ,Manual,"₹5,81,599","42,516 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-swift-dzire-2016-cars-bengaluru-1022108363/
