City,Year,Brand,Car Name,Car model,Car Price,Car km,Owner,Car Type,Car link
Ahmedabad,2020,Volkswagen,Polo  ,Automatic,879699,"40,145",1,Petrol,https://www.cars24.com/buy-used-volkswagen-polo-2020-cars-surat-1351324962/
Ahmedabad,2020,MG,HECTOR  ,Automatic,1776099,"10,501",1,Petrol,https://www.cars24.com/buy-used-mg-hector-2020-cars-rajkot-1509170466/
Ahmedabad,2020,Hyundai,VENUE  ,Manual,1048999,"14,064",2,Petrol,https://www.cars24.com/buy-used-hyundai-venue-2020-cars-ahmedabad-11422097711/
Ahmedabad,2019,Hyundai,Creta  ,Automatic,1278099,"31,889",1,Petrol,https://www.cars24.com/buy-used-hyundai-creta-2019-cars-ahmedabad-1140173864/
Ahmedabad,2014,Hyundai,i20  ,Manual,414299,"48,665",3,Petrol,https://www.cars24.com/buy-used-hyundai-i20-2014-cars-ahmedabad-1145235967/
Ahmedabad,2017,Hyundai,Grand i10 ,Manual,475999,"49,314",1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2017-cars-surat-1350804763/
Ahmedabad,2020,Hyundai,Creta  ,Manual,1459129,"14,847",1,Petrol,https://www.cars24.com/buy-used-hyundai-creta-2020-cars-ahmedabad-11425795776/
Ahmedabad,2018,Maruti,Vitara Brezza ,Manual,721699,"52,735",1,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2018-cars-ahmedabad-1143926841/
Ahmedabad,2020,Maruti,S PRESSO ,Manual,433099,"39,768",1,Petrol,https://www.cars24.com/buy-used-maruti-s-presso-2020-cars-rajkot-15090094778/
Ahmedabad,2021,MG,HECTOR  ,,1737999,"14,982",1,Petrol,https://www.cars24.com/buy-used-mg-hector-2021-cars-ahmedabad-11499099778/
Ahmedabad,2017,Datsun,Redi Go ,Manual,297799,"14,257",1,Petrol,https://www.cars24.com/buy-used-datsun-redi-go-2017-cars-ahmedabad-1142142765/
Ahmedabad,2017,Hyundai,Eon  ,Manual,343999,"15,300",1,Petrol,https://www.cars24.com/buy-used-hyundai-eon-2017-cars-ahmedabad-1141923766/
Ahmedabad,2020,Maruti,Dzire  ,Manual,715299,"13,099",1,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2020-cars-ahmedabad-1149486468/
Ahmedabad,2020,Hyundai,Creta  ,Manual,1483599,"65,365",1,Diesel,https://www.cars24.com/buy-used-hyundai-creta-2020-cars-vadodara-13615191719/
Ahmedabad,2020,Maruti,Baleno  ,Manual,762899,"9,204",1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2020-cars-vadodara-1362940268/
Ahmedabad,2019,Maruti,Dzire  ,Manual,648999,"45,720",1,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2019-cars-ahmedabad-1140658660/
Ahmedabad,2016,Maruti,Alto 800 ,Manual,293199,"38,157",1,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2016-cars-ahmedabad-11466790791/
Ahmedabad,2016,Maruti,Wagon R 1.0,Manual,400399,"31,312",1,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2016-cars-ahmedabad-1145826765/
Ahmedabad,2021,Maruti,Alto  ,Manual,420299,"9,783",1,Petrol,https://www.cars24.com/buy-used-maruti-alto-2021-cars-ahmedabad-11459692770/
Ahmedabad,2016,Maruti,Baleno  ,Manual,557999,"56,814",1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-ahmedabad-1358753961/
Ahmedabad,2019,Maruti,Dzire  ,Manual,660899,"39,361",1,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2019-cars-ahmedabad-1143950267/
Ahmedabad,2019,Maruti,Dzire  ,Manual,668099,"15,248",1,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2019-cars-ahmedabad-1141397761/
Ahmedabad,2017,Maruti,Baleno  ,Manual,587099,"56,796",2,Diesel,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-surat-1354906066/
Ahmedabad,2017,Maruti,Wagon R 1.0,Manual,410699,"72,477",1,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2017-cars-surat-1357180967/
Ahmedabad,2017,Hyundai,Grand i10 ,Manual,475999,"25,708",1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2017-cars-ahmedabad-1149748468/
Ahmedabad,2016,Maruti,Baleno  ,Manual,547599,"65,499",2,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-vadodara-13611299791/
Ahmedabad,2015,Honda,City  ,Automatic,669699,"61,219",3,Petrol,https://www.cars24.com/buy-used-honda-city-2015-cars-ahmedabad-1147975662/
Ahmedabad,2020,MG,HECTOR  ,Automatic,1676199,"8,717",1,Petrol,https://www.cars24.com/buy-used-mg-hector-2020-cars-ahmedabad-1039767242/
Ahmedabad,2021,Hyundai,VENUE  ,Manual,836199,"29,669",1,Petrol,https://www.cars24.com/buy-used-hyundai-venue-2021-cars-surat-13514099794/
Ahmedabad,2017,Maruti,Baleno  ,Manual,627299,"9,193",1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-ahmedabad-1149914767/
Ahmedabad,2016,Hyundai,Grand i10 ,Manual,479199,"43,952",1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-ahmedabad-1146639863/
Ahmedabad,2019,Hyundai,Grand i10 ,Manual,512299,"34,725",1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2019-cars-ahmedabad-11498193779/
Ahmedabad,2019,Hyundai,Verna  ,Automatic,1088199,"40,336",2,Diesel,https://www.cars24.com/buy-used-hyundai-verna-2019-cars-ahmedabad-1149421560/
Ahmedabad,2019,Maruti,Dzire  ,Manual,683499,"18,618",1,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2019-cars-ahmedabad-1142438665/
Ahmedabad,2018,Hyundai,Eon  ,Manual,361999,"16,809",1,Petrol,https://www.cars24.com/buy-used-hyundai-eon-2018-cars-ahmedabad-11499694791/
Ahmedabad,2017,Maruti,Baleno  ,Manual,572299,"48,585",2,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-surat-1350975662/
Ahmedabad,2019,KIA,SELTOS  ,Automatic,1352399,"58,603",1,Petrol,https://www.cars24.com/buy-used-kia-seltos-2019-cars-surat-1359796862/
Ahmedabad,2020,Maruti,Dzire  ,Manual,680999,"32,623",1,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2020-cars-ahmedabad-1148951066/
Ahmedabad,2019,Maruti,Dzire  ,Manual,709799,"20,761",1,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2019-cars-vadodara-13673594790/
Ahmedabad,2021,Maruti,Baleno  ,Manual,689699,"22,651",1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2021-cars-ahmedabad-1148680763/
Ahmedabad,2018,Maruti,Alto 800 ,Manual,298899,"64,171",1,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2018-cars-ahmedabad-1145819060/
Ahmedabad,2016,Maruti,Baleno  ,Manual,551999,"46,019",2,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-ahmedabad-1148063960/
Ahmedabad,2017,Maruti,Wagon R 1.0,Manual,466299,"16,248",2,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2017-cars-vadodara-13667392718/
Ahmedabad,2019,Maruti,S PRESSO ,Manual,419599,"5,848",1,Petrol,https://www.cars24.com/buy-used-maruti-s-presso-2019-cars-ahmedabad-1145590842/
Ahmedabad,2019,Maruti,Baleno  ,Manual,612799,"66,749",1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2019-cars-ahmedabad-1140299960/
Ahmedabad,2020,Maruti,S PRESSO ,Manual,452599,"10,024",1,Petrol,https://www.cars24.com/buy-used-maruti-s-presso-2020-cars-surat-13558897794/
Ahmedabad,2019,Maruti,Dzire  ,Manual,650799,"58,978",1,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2019-cars-ahmedabad-1144744461/
Ahmedabad,2019,KIA,SELTOS  ,Manual,1107499,"36,999",1,Petrol,https://www.cars24.com/buy-used-kia-seltos-2019-cars-surat-13529698771/
Ahmedabad,2016,Hyundai,Elite i20 ,Manual,573299,"61,714",1,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2016-cars-ahmedabad-1140646060/
Ahmedabad,2019,Maruti,Dzire  ,Manual,711499,"20,691",1,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2019-cars-ahmedabad-11451992714/
Ahmedabad,2018,Maruti,Wagon R 1.0,Manual,418899,"80,865",1,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2018-cars-ahmedabad-1146912560/
Ahmedabad,2019,Maruti,Celerio X ,Manual,513799,"14,071",1,Petrol,https://www.cars24.com/buy-used-maruti-celerio-x-2019-cars-ahmedabad-1141960968/
Ahmedabad,2018,Honda,City  ,Manual,824899,"76,040",2,Petrol,https://www.cars24.com/buy-used-honda-city-2018-cars-ahmedabad-11409494710/
Ahmedabad,2020,Hyundai,GRAND I10 NIOS,Manual,627975,"19,124",1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-nios-2020-cars-ahmedabad-1146214363/
Ahmedabad,2019,Ford,Ecosport  ,Manual,829799,"77,774",1,Diesel,https://www.cars24.com/buy-used-ford-ecosport-2019-cars-surat-1355282667/
Ahmedabad,2017,Maruti,Alto 800 ,Manual,298299,"46,398",1,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2017-cars-ahmedabad-1144398068/
Ahmedabad,2017,Maruti,Wagon R 1.0,Manual,418299,"27,932",1,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2017-cars-surat-1352353864/
Ahmedabad,2016,Hyundai,i20 Active ,Manual,569499,"54,562",2,Petrol,https://www.cars24.com/buy-used-hyundai-i20-active-2016-cars-vadodara-13612090794/
Ahmedabad,2017,Maruti,Baleno  ,Manual,556499,"76,932",1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-ahmedabad-1149564364/
Ahmedabad,2019,Hyundai,Verna  ,Manual,874199,"34,014",2,Petrol,https://www.cars24.com/buy-used-hyundai-verna-2019-cars-surat-1359538068/
Ahmedabad,2020,Maruti,S PRESSO ,Manual,381599,"23,128",2,Petrol,https://www.cars24.com/buy-used-maruti-s-presso-2020-cars-ahmedabad-1148956704/
Ahmedabad,2019,Hyundai,VENUE  ,Manual,1002299,"14,833",2,Petrol,https://www.cars24.com/buy-used-hyundai-venue-2019-cars-ahmedabad-1140335064/
Ahmedabad,2019,Hyundai,NEW SANTRO ,Automatic,506699,"26,810",2,Petrol,https://www.cars24.com/buy-used-hyundai-new-santro-2019-cars-ahmedabad-1140560602/
Ahmedabad,2018,Maruti,IGNIS  ,Manual,481599,"48,213",1,Petrol,https://www.cars24.com/buy-used-maruti-ignis-2018-cars-surat-1356118269/
Ahmedabad,2016,Maruti,Wagon R 1.0,Manual,392899,"54,537",1,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2016-cars-surat-1359954264/
Ahmedabad,2019,MG,HECTOR  ,Manual,1629899,"55,484",2,Diesel,https://www.cars24.com/buy-used-mg-hector-2019-cars-ahmedabad-11460991793/
Ahmedabad,2018,Honda,City  ,Automatic,868099,"95,439",1,Petrol,https://www.cars24.com/buy-used-honda-city-2018-cars-ahmedabad-1140973605/
Ahmedabad,2018,Maruti,Alto 800 ,Manual,300299,"43,426",1,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2018-cars-ahmedabad-1145336706/
Ahmedabad,2017,Ford,Ecosport  ,Manual,730799,"59,878",2,Diesel,https://www.cars24.com/buy-used-ford-ecosport-2017-cars-ahmedabad-1142720967/
Ahmedabad,2020,Maruti,Baleno  ,Manual,725799,"64,886",1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2020-cars-ahmedabad-11461492793/
Ahmedabad,2017,Maruti,Wagon R 1.0,Manual,427299,"38,391",1,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2017-cars-ahmedabad-11457995791/
Ahmedabad,2018,Maruti,Wagon R 1.0,Manual,464999,"8,413",1,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2018-cars-ahmedabad-1142840969/
Ahmedabad,2020,MG,HECTOR  ,Automatic,1739399,"23,140",1,Petrol,https://www.cars24.com/buy-used-mg-hector-2020-cars-ahmedabad-1505762360/
Ahmedabad,2016,Maruti,S Cross ,Manual,563099,"82,230",2,Diesel,https://www.cars24.com/buy-used-maruti-s-cross-2016-cars-ahmedabad-1144759163/
Ahmedabad,2019,KIA,SELTOS  ,Manual,1107499,"19,762",1,Petrol,https://www.cars24.com/buy-used-kia-seltos-2019-cars-surat-1351283068/
Ahmedabad,2019,KIA,SELTOS  ,Automatic,1404899,"60,974",1,Petrol,https://www.cars24.com/buy-used-kia-seltos-2019-cars-surat-1358894569/
Ahmedabad,2019,Maruti,Dzire  ,Manual,701551,"8,696",1,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2019-cars-ahmedabad-1145475864/
Ahmedabad,2017,Maruti,Baleno  ,Manual,627299,"29,746",1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-ahmedabad-11402096774/
Ahmedabad,2018,Maruti,Baleno  ,Manual,530699,"98,876",1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2018-cars-ahmedabad-1145157848/
Ahmedabad,2019,Honda,City  ,Manual,949799,"58,758",2,Petrol,https://www.cars24.com/buy-used-honda-city-2019-cars-ahmedabad-1141675762/
Ahmedabad,2013,Maruti,Wagon R 1.0,Manual,312099,"83,401",2,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2013-cars-ahmedabad-1148380960/
Ahmedabad,2018,Hyundai,Eon  ,Manual,362255,"20,440",2,Petrol,https://www.cars24.com/buy-used-hyundai-eon-2018-cars-ahmedabad-11405193711/
Ahmedabad,2018,Maruti,Ciaz  ,Manual,649099,"83,622",1,Petrol,https://www.cars24.com/buy-used-maruti-ciaz-2018-cars-ahmedabad-1140102105/
Ahmedabad,2019,Honda,Amaze  ,Manual,757499,"8,559",1,Petrol,https://www.cars24.com/buy-used-honda-amaze-2019-cars-surat-13523295795/
Ahmedabad,2021,Maruti,S Cross ,,1141422,"10,285",1,Petrol,https://www.cars24.com/buy-used-maruti-s-cross-2021-cars-ahmedabad-1141382466/
Ahmedabad,2018,Honda,Jazz  ,Manual,684599,"43,882",1,Petrol,https://www.cars24.com/buy-used-honda-jazz-2018-cars-surat-1358946465/
Ahmedabad,2018,Hyundai,Verna  ,Automatic,1011499,"17,142",2,Petrol,https://www.cars24.com/buy-used-hyundai-verna-2018-cars-ahmedabad-1140168266/
Ahmedabad,2017,Maruti,Baleno  ,Manual,592299,"34,151",1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-ahmedabad-1146524865/
Ahmedabad,2021,Maruti,Baleno  ,Manual,715635,"21,363",1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2021-cars-ahmedabad-11461298770/
Ahmedabad,2018,Maruti,Alto 800 ,Manual,322299,"47,663",1,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2018-cars-ahmedabad-1355482160/
Ahmedabad,2021,Maruti,S PRESSO ,Manual,436199,"19,278",1,Petrol,https://www.cars24.com/buy-used-maruti-s-presso-2021-cars-ahmedabad-14203395776/
Ahmedabad,2017,Maruti,Baleno  ,Manual,566299,"84,107",1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-ahmedabad-1140843165/
Ahmedabad,2022,Maruti,S Cross ,Manual,1119599,"14,122",1,Petrol,https://www.cars24.com/buy-used-maruti-s-cross-2022-cars-ahmedabad-11465595770/
Ahmedabad,2020,Maruti,S PRESSO ,Manual,452699,"19,702",1,Petrol,https://www.cars24.com/buy-used-maruti-s-presso-2020-cars-ahmedabad-1148650469/
Ahmedabad,2017,Ford,Ecosport  ,Manual,668399,"82,050",1,Petrol,https://www.cars24.com/buy-used-ford-ecosport-2017-cars-ahmedabad-1144445160/
Ahmedabad,2020,Maruti,Alto  ,Manual,432999,"8,550",1,Petrol,https://www.cars24.com/buy-used-maruti-alto-2020-cars-gandhinagar-14252596790/
Ahmedabad,2019,Maruti,Alto K10 ,Manual,370199,"44,701",1,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2019-cars-ahmedabad-1144966968/
Ahmedabad,2018,Maruti,Alto 800 ,Manual,301899,"50,638",1,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2018-cars-ahmedabad-1142344607/
Ahmedabad,2018,Hyundai,Creta  ,Automatic,1192499,"58,756",1,Diesel,https://www.cars24.com/buy-used-hyundai-creta-2018-cars-ahmedabad-1140410069/
Ahmedabad,2017,Jeep,Compass  ,Automatic,1187799,"63,038",1,Petrol,https://www.cars24.com/buy-used-jeep-compass-2017-cars-ahmedabad-2065423806/
Ahmedabad,2018,Maruti,Alto 800 ,Manual,299099,"56,232",1,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2018-cars-ahmedabad-1143151100/
Ahmedabad,2016,Hyundai,Grand i10 ,Manual,495799,"29,085",1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-ahmedabad-1146043865/
Ahmedabad,2019,Maruti,Alto 800 ,Manual,352899,"18,519",1,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2019-cars-vadodara-13654799792/
Ahmedabad,2021,Honda,City  ,Manual,1472899,"20,306",1,Petrol,https://www.cars24.com/buy-used-honda-city-2021-cars-ahmedabad-11412699711/
Ahmedabad,2021,Maruti,IGNIS  ,Manual,565099,"9,045",1,Petrol,https://www.cars24.com/buy-used-maruti-ignis-2021-cars-gandhinagar-14250896790/
Ahmedabad,2017,Maruti,IGNIS  ,Manual,443399,"41,831",1,Petrol,https://www.cars24.com/buy-used-maruti-ignis-2017-cars-ahmedabad-1147894262/
Ahmedabad,2021,Maruti,Alto  ,Manual,389699,"7,339",1,Petrol,https://www.cars24.com/buy-used-maruti-alto-2021-cars-surat-1358834563/
Ahmedabad,2019,Maruti,S PRESSO ,Manual,464299,"32,473",1,Petrol,https://www.cars24.com/buy-used-maruti-s-presso-2019-cars-ahmedabad-11422097778/
Ahmedabad,2017,Hyundai,Grand i10 ,Manual,515140,"64,064",1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2017-cars-ahmedabad-1144121863/
Ahmedabad,2017,Maruti,Baleno  ,Manual,596899,"16,858",1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-ahmedabad-1145555064/
Ahmedabad,2020,Honda,City  ,Manual,1427499,"7,779",1,Petrol,https://www.cars24.com/buy-used-honda-city-2020-cars-surat-1357860064/
Ahmedabad,2020,Maruti,Alto  ,Manual,394599,"6,590",1,Petrol,https://www.cars24.com/buy-used-maruti-alto-2020-cars-ahmedabad-1145880703/
Ahmedabad,2018,Maruti,Alto 800 ,Manual,310299,"42,126",1,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2018-cars-ahmedabad-1355891664/
Ahmedabad,2018,Maruti,Alto 800 ,Manual,336699,"25,154",1,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2018-cars-vadodara-13639995718/
Ahmedabad,2018,Hyundai,Grand i10 ,Manual,550999,"41,284",1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2018-cars-ahmedabad-1146678363/
Ahmedabad,2018,Hyundai,Creta  ,Automatic,1220699,"83,685",1,Diesel,https://www.cars24.com/buy-used-hyundai-creta-2018-cars-ahmedabad-1144655260/
Ahmedabad,2017,Maruti,Wagon R 1.0,Manual,422799,"35,407",1,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2017-cars-ahmedabad-1144904067/
Ahmedabad,2021,Maruti,Alto  ,Manual,382299,"7,228",1,Petrol,https://www.cars24.com/buy-used-maruti-alto-2021-cars-ahmedabad-1143475663/
Ahmedabad,2019,Maruti,S PRESSO ,Manual,441099,"13,271",1,Petrol,https://www.cars24.com/buy-used-maruti-s-presso-2019-cars-ahmedabad-1144507661/
Ahmedabad,2017,Maruti,Baleno  ,Manual,586599,"48,541",1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-surat-1358414263/
Ahmedabad,2021,Volkswagen,Vento  ,Manual,956499,"22,649",1,Petrol,https://www.cars24.com/buy-used-volkswagen-vento-2021-cars-ahmedabad-11446599796/
Ahmedabad,2019,Maruti,Baleno  ,Manual,623499,"86,885",1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2019-cars-ahmedabad-1149214967/
Ahmedabad,2020,Maruti,Baleno  ,Manual,722599,"7,600",1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2020-cars-ahmedabad-1141170860/
Ahmedabad,2021,Maruti,Alto  ,Manual,386999,"10,250",1,Petrol,https://www.cars24.com/buy-used-maruti-alto-2021-cars-ahmedabad-1142404260/
Ahmedabad,2018,Maruti,Wagon R 1.0,Manual,448355,"48,691",1,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2018-cars-ahmedabad-1147130967/
Ahmedabad,2017,Maruti,Dzire  ,Manual,609499,"38,454",1,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2017-cars-surat-1353116964/
Ahmedabad,2018,Honda,City  ,Automatic,1167799,"57,370",1,Petrol + CNG,https://www.cars24.com/buy-used-honda-city-2018-cars-ahmedabad-1140240260/
Ahmedabad,2017,Maruti,Alto 800 ,Manual,320399,"19,724",1,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2017-cars-ahmedabad-1142402360/
Ahmedabad,2018,Maruti,Wagon R 1.0,Automatic,526699,"21,037",1,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2018-cars-ahmedabad-1357516261/
Ahmedabad,2020,Maruti,Baleno  ,Manual,694999,"45,942",1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2020-cars-gandhinagar-1425180861/
Ahmedabad,2019,Maruti,S PRESSO ,Manual,402699,"10,038",1,Petrol,https://www.cars24.com/buy-used-maruti-s-presso-2019-cars-ahmedabad-1354169305/
Ahmedabad,2019,Hyundai,Grand i10 ,Manual,605099,"16,167",1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2019-cars-gandhinagar-14295392776/
Ahmedabad,2019,Maruti,XL6  ,Manual,997899,"70,215",1,Petrol,https://www.cars24.com/buy-used-maruti-xl6-2019-cars-surat-13504099796/
Ahmedabad,2018,Hyundai,Xcent  ,Manual,566199,"59,008",1,Petrol,https://www.cars24.com/buy-used-hyundai-xcent-2018-cars-ahmedabad-1146506267/
Ahmedabad,2018,Hyundai,Elite i20 ,Manual,756099,"20,748",1,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2018-cars-surat-1350776867/
Ahmedabad,2021,Maruti,Alto  ,Manual,408799,"20,563",1,Petrol,https://www.cars24.com/buy-used-maruti-alto-2021-cars-ahmedabad-11491192791/
Ahmedabad,2019,Maruti,Baleno  ,Manual,654799,"9,711",1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2019-cars-ahmedabad-1148550060/
Ahmedabad,2017,Datsun,Redi Go ,Manual,292699,"27,558",2,Petrol,https://www.cars24.com/buy-used-datsun-redi-go-2017-cars-ahmedabad-1143373566/
Ahmedabad,2020,Honda,City  ,Automatic,1364799,"13,069",1,Petrol,https://www.cars24.com/buy-used-honda-city-2020-cars-ahmedabad-11443291777/
Ahmedabad,2019,Maruti,Baleno  ,Manual,668499,"21,948",1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2019-cars-surat-1357273467/
Ahmedabad,2020,Maruti,Alto  ,Manual,433229,"10,873",1,Petrol,https://www.cars24.com/buy-used-maruti-alto-2020-cars-ahmedabad-11479896710/
Ahmedabad,2020,Maruti,Baleno  ,Manual,690099,"16,493",1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2020-cars-ahmedabad-1147472666/
Ahmedabad,2019,Maruti,Baleno  ,Manual,677799,"46,597",1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2019-cars-ahmedabad-11470491795/
Ahmedabad,2019,Maruti,Baleno  ,Manual,690899,"12,248",1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2019-cars-ahmedabad-1149283668/
Ahmedabad,2020,Maruti,Alto  ,Manual,425299,"5,479",1,Petrol,https://www.cars24.com/buy-used-maruti-alto-2020-cars-ahmedabad-1142432266/
Ahmedabad,2020,Maruti,S PRESSO ,Manual,460599,"23,113",1,Petrol,https://www.cars24.com/buy-used-maruti-s-presso-2020-cars-ahmedabad-11452990778/
Ahmedabad,2019,Hyundai,Grand i10 ,Manual,620199,"12,536",1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2019-cars-ahmedabad-1140324267/
Ahmedabad,2018,Maruti,Baleno  ,Manual,646299,"19,607",1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2018-cars-gandhinagar-1428013769/
Ahmedabad,2017,Jeep,Compass  ,Manual,1030399,149068,1,Diesel,https://www.cars24.com/buy-used-jeep-compass-2017-cars-ahmedabad-1358479802/
Ahmedabad,2019,Maruti,S PRESSO ,Manual,436599,"23,781",1,Petrol,https://www.cars24.com/buy-used-maruti-s-presso-2019-cars-ahmedabad-1143893361/
