,City,Year,Brand,Car Name,Car model,Car Price,Car km,Owner,Car Type
2020,Ahmedabad,2017,Maruti,Baleno  ,Manual,627299,29746,1,Petrol
2021,Ahmedabad,2018,Maruti,Baleno  ,Manual,530699,98876,1,Petrol
2022,Ahmedabad,2019,Honda,City  ,Manual,949799,58758,2,Petrol
2023,Ahmedabad,2013,Maruti,Wagon R 1.0,Manual,312099,83401,2,Petrol
2024,Ahmedabad,2018,Hyundai,Eon  ,Manual,362255,20440,2,Petrol
2025,Ahmedabad,2018,Maruti,Ciaz  ,Manual,649099,83622,1,Petrol
2026,Ahmedabad,2019,Honda,Amaze  ,Manual,757499,8559,1,Petrol
2028,Ahmedabad,2018,Honda,Jazz  ,Manual,684599,43882,1,Petrol
2029,Ahmedabad,2018,Hyundai,Verna  ,Automatic,1011499,17142,2,Petrol
2030,Ahmedabad,2017,Maruti,Baleno  ,Manual,592299,34151,1,Petrol
2031,Ahmedabad,2021,Maruti,Baleno  ,Manual,715635,21363,1,Petrol
2032,Ahmedabad,2018,Maruti,Alto 800 ,Manual,322299,47663,1,Petrol
2033,Ahmedabad,2021,Maruti,S PRESSO ,Manual,436199,19278,1,Petrol
2034,Ahmedabad,2017,Maruti,Baleno  ,Manual,566299,84107,1,Petrol
2035,Ahmedabad,2022,Maruti,S Cross ,Manual,1119599,14122,1,Petrol
2036,Ahmedabad,2020,Maruti,S PRESSO ,Manual,452699,19702,1,Petrol
2037,Ahmedabad,2017,Ford,Ecosport  ,Manual,668399,82050,1,Petrol
2038,Ahmedabad,2020,Maruti,Alto  ,Manual,432999,8550,1,Petrol
2039,Ahmedabad,2019,Maruti,Alto K10 ,Manual,370199,44701,1,Petrol
2040,Ahmedabad,2018,Maruti,Alto 800 ,Manual,301899,50638,1,Petrol
2041,Ahmedabad,2018,Hyundai,Creta  ,Automatic,1192499,58756,1,Diesel
2042,Ahmedabad,2017,Jeep,Compass  ,Automatic,1187799,63038,1,Petrol
2043,Ahmedabad,2018,Maruti,Alto 800 ,Manual,299099,56232,1,Petrol
2044,Ahmedabad,2016,Hyundai,Grand i10 ,Manual,495799,29085,1,Petrol
2045,Ahmedabad,2019,Maruti,Alto 800 ,Manual,352899,18519,1,Petrol
2046,Ahmedabad,2021,Honda,City  ,Manual,1472899,20306,1,Petrol
2047,Ahmedabad,2021,Maruti,IGNIS  ,Manual,565099,9045,1,Petrol
2048,Ahmedabad,2017,Maruti,IGNIS  ,Manual,443399,41831,1,Petrol
2049,Ahmedabad,2021,Maruti,Alto  ,Manual,389699,7339,1,Petrol
2050,Ahmedabad,2019,Maruti,S PRESSO ,Manual,464299,32473,1,Petrol
2051,Ahmedabad,2017,Hyundai,Grand i10 ,Manual,515140,64064,1,Petrol
2052,Ahmedabad,2017,Maruti,Baleno  ,Manual,596899,16858,1,Petrol
2053,Ahmedabad,2020,Honda,City  ,Manual,1427499,7779,1,Petrol
2054,Ahmedabad,2020,Maruti,Alto  ,Manual,394599,6590,1,Petrol
2055,Ahmedabad,2018,Maruti,Alto 800 ,Manual,310299,42126,1,Petrol
2056,Ahmedabad,2018,Maruti,Alto 800 ,Manual,336699,25154,1,Petrol
2057,Ahmedabad,2018,Hyundai,Grand i10 ,Manual,550999,41284,1,Petrol
2058,Ahmedabad,2018,Hyundai,Creta  ,Automatic,1220699,83685,1,Diesel
2059,Ahmedabad,2017,Maruti,Wagon R 1.0,Manual,422799,35407,1,Petrol
2060,Ahmedabad,2021,Maruti,Alto  ,Manual,382299,7228,1,Petrol
2061,Ahmedabad,2019,Maruti,S PRESSO ,Manual,441099,13271,1,Petrol
2062,Ahmedabad,2017,Maruti,Baleno  ,Manual,586599,48541,1,Petrol
2063,Ahmedabad,2021,Volkswagen,Vento  ,Manual,956499,22649,1,Petrol
2064,Ahmedabad,2019,Maruti,Baleno  ,Manual,623499,86885,1,Petrol
2065,Ahmedabad,2020,Maruti,Baleno  ,Manual,722599,7600,1,Petrol
2066,Ahmedabad,2021,Maruti,Alto  ,Manual,386999,10250,1,Petrol
2067,Ahmedabad,2018,Maruti,Wagon R 1.0,Manual,448355,48691,1,Petrol
2068,Ahmedabad,2017,Maruti,Dzire  ,Manual,609499,38454,1,Petrol
2069,Ahmedabad,2018,Honda,City  ,Automatic,1167799,57370,1,Petrol + CNG
2070,Ahmedabad,2017,Maruti,Alto 800 ,Manual,320399,19724,1,Petrol
2071,Ahmedabad,2018,Maruti,Wagon R 1.0,Automatic,526699,21037,1,Petrol
2072,Ahmedabad,2020,Maruti,Baleno  ,Manual,694999,45942,1,Petrol
2073,Ahmedabad,2019,Maruti,S PRESSO ,Manual,402699,10038,1,Petrol
2074,Ahmedabad,2019,Hyundai,Grand i10 ,Manual,605099,16167,1,Petrol
2075,Ahmedabad,2019,Maruti,XL6  ,Manual,997899,70215,1,Petrol
2076,Ahmedabad,2018,Hyundai,Xcent  ,Manual,566199,59008,1,Petrol
2077,Ahmedabad,2018,Hyundai,Elite i20 ,Manual,756099,20748,1,Petrol
2078,Ahmedabad,2021,Maruti,Alto  ,Manual,408799,20563,1,Petrol
2079,Ahmedabad,2019,Maruti,Baleno  ,Manual,654799,9711,1,Petrol
2080,Ahmedabad,2017,Datsun,Redi Go ,Manual,292699,27558,2,Petrol
2081,Ahmedabad,2020,Honda,City  ,Automatic,1364799,13069,1,Petrol
2082,Ahmedabad,2019,Maruti,Baleno  ,Manual,668499,21948,1,Petrol
2083,Ahmedabad,2020,Maruti,Alto  ,Manual,433229,10873,1,Petrol
2084,Ahmedabad,2020,Maruti,Baleno  ,Manual,690099,16493,1,Petrol
2085,Ahmedabad,2019,Maruti,Baleno  ,Manual,677799,46597,1,Petrol
2086,Ahmedabad,2019,Maruti,Baleno  ,Manual,690899,12248,1,Petrol
2087,Ahmedabad,2020,Maruti,Alto  ,Manual,425299,5479,1,Petrol
2088,Ahmedabad,2020,Maruti,S PRESSO ,Manual,460599,23113,1,Petrol
2089,Ahmedabad,2019,Hyundai,Grand i10 ,Manual,620199,12536,1,Petrol
2090,Ahmedabad,2018,Maruti,Baleno  ,Manual,646299,19607,1,Petrol
2091,Ahmedabad,2017,Jeep,Compass  ,Manual,1030399,149068,1,Diesel
2092,Ahmedabad,2019,Maruti,S PRESSO ,Manual,436599,23781,1,Petrol
2093,Ahmedabad,2017,Maruti,Alto 800 ,Manual,312299,49925,1,Petrol
2095,Ahmedabad,2018,Maruti,Baleno  ,Manual,618099,16295,1,Petrol
2096,Ahmedabad,2019,Honda,WR-V  ,Manual,807123,65130,1,Petrol
2097,Ahmedabad,2017,Maruti,Baleno  ,Manual,599299,72430,1,Petrol
2098,Ahmedabad,2018,Maruti,Baleno  ,Manual,648299,32404,1,Petrol
2099,Ahmedabad,2020,Maruti,Alto  ,Manual,401899,13829,1,Petrol
2100,Ahmedabad,2019,Maruti,Baleno  ,Manual,670799,9092,1,Petrol
2101,Ahmedabad,2018,Maruti,Baleno  ,Manual,610299,67349,1,Petrol
2102,Ahmedabad,2018,Honda,City  ,Automatic,1017699,18365,1,Petrol
2103,Ahmedabad,2017,Hyundai,New Elantra ,Automatic,1306499,74829,1,Diesel
2104,Ahmedabad,2020,Maruti,Baleno  ,Manual,694799,9727,1,Petrol
2105,Ahmedabad,2018,Maruti,Alto 800 ,Manual,336699,34626,1,Petrol
2106,Ahmedabad,2019,Maruti,Alto 800 ,Manual,323599,22118,2,Petrol
2107,Ahmedabad,2017,Hyundai,Grand i10 ,Manual,530899,43667,1,Petrol
2108,Ahmedabad,2020,Honda,City  ,Automatic,1301299,29880,1,Petrol
2109,Ahmedabad,2020,Maruti,Alto  ,Manual,384099,13230,1,Petrol
2110,Ahmedabad,2019,Maruti,Alto 800 ,Manual,352899,11987,1,Petrol
2111,Ahmedabad,2018,Maruti,Alto 800 ,Manual,336699,35950,1,Petrol
2112,Ahmedabad,2020,Maruti,Baleno  ,Manual,722599,46150,1,Petrol
2113,Ahmedabad,2020,Hyundai,NEW SANTRO ,Manual,572699,61631,1,Petrol + CNG
2114,Ahmedabad,2018,Maruti,Alto 800 ,Manual,302299,85654,1,Petrol
2115,Ahmedabad,2018,Volkswagen,Vento  ,Automatic,1040399,77796,1,Diesel
2116,Ahmedabad,2017,Hyundai,Grand i10 ,Manual,540699,30579,1,Petrol
2117,Ahmedabad,2020,Maruti,Alto  ,Manual,367099,10874,1,Petrol
2118,Ahmedabad,2018,Maruti,Alto 800 ,Manual,304799,66113,1,Petrol
2119,Ahmedabad,2017,Maruti,Baleno  ,Manual,612699,46727,1,Petrol
2120,Ahmedabad,2021,Maruti,Alto  ,Manual,394099,11080,1,Petrol
2121,Ahmedabad,2018,Hyundai,Creta  ,Automatic,1189799,63556,1,Petrol
2122,Ahmedabad,2017,Maruti,IGNIS  ,Manual,420499,71695,1,Petrol
2123,Ahmedabad,2020,Maruti,Alto  ,Manual,409499,17986,1,Petrol
2124,Ahmedabad,2020,Maruti,Alto  ,Manual,385553,12173,1,Petrol
2125,Ahmedabad,2019,Maruti,Baleno  ,Manual,707199,39999,1,Petrol
2127,Ahmedabad,2018,Maruti,Alto 800 ,Manual,323199,60531,1,Petrol
2128,Ahmedabad,2020,Maruti,Alto  ,Manual,392799,32856,1,Petrol
2129,Ahmedabad,2020,Maruti,Baleno  ,Manual,736099,27391,1,Petrol
2130,Ahmedabad,2018,Maruti,Alto 800 ,Manual,316999,60555,1,Petrol
2131,Ahmedabad,2021,Maruti,Alto  ,Manual,421699,5601,1,Petrol
2132,Ahmedabad,2017,Hyundai,Grand i10 ,Automatic,603899,21353,1,Petrol
2133,Ahmedabad,2021,Maruti,Alto  ,Manual,372299,21900,1,Petrol
2134,Ahmedabad,2018,Maruti,Baleno  ,Manual,681699,23995,1,Petrol
2135,Ahmedabad,2017,Hyundai,Elite i20 ,Manual,703399,45065,1,Petrol
2136,Ahmedabad,2018,Maruti,Alto 800 ,Manual,336699,24528,1,Petrol
2137,Ahmedabad,2018,Maruti,Alto 800 ,Manual,336699,24707,1,Petrol
2138,Ahmedabad,2020,Maruti,Alto  ,Manual,379699,20100,1,Petrol
2139,Ahmedabad,2020,Maruti,Baleno  ,Manual,737899,60326,1,Petrol
2140,Ahmedabad,2020,Maruti,Alto  ,Manual,374199,32152,1,Petrol
2141,Ahmedabad,2019,Ford,FREESTYLE  ,Manual,566799,53680,1,Petrol
2142,Ahmedabad,2018,Maruti,Alto 800 ,Manual,314599,28716,1,Petrol
2143,Ahmedabad,2019,Maruti,Alto 800 ,Manual,345799,37762,1,Petrol
2144,Ahmedabad,2018,Maruti,Alto 800 ,Manual,336699,19538,1,Petrol
2145,Ahmedabad,2017,Hyundai,Verna  ,Manual,794499,49169,1,Petrol
2146,Ahmedabad,2020,Maruti,Alto  ,Manual,352299,43043,1,Petrol
2147,Ahmedabad,2018,Maruti,Alto 800 ,Manual,336699,21449,1,Petrol
2148,Ahmedabad,2018,Maruti,Alto 800 ,Manual,331499,27379,1,Petrol
2149,Ahmedabad,2019,Maruti,Alto  ,Manual,335199,32224,1,Petrol
2150,Ahmedabad,2018,Maruti,Alto 800 ,Manual,330599,26624,2,Petrol
2151,Ahmedabad,2019,Maruti,Alto 800 ,Manual,337999,16045,1,Petrol
2152,Ahmedabad,2019,Maruti,Alto  ,Manual,316899,15024,2,Petrol
2153,Ahmedabad,2020,Maruti,Alto  ,Manual,362399,21712,1,Petrol
2154,Ahmedabad,2019,Maruti,Alto  ,Manual,344999,30051,1,Petrol
2155,Ahmedabad,2019,Maruti,Alto  ,Manual,336099,12815,2,Petrol
2156,Ahmedabad,2019,Maruti,Alto  ,Manual,344999,20088,1,Petrol
2157,Ahmedabad,2019,Maruti,Alto  ,Manual,344999,31787,1,Petrol
2158,Ahmedabad,2020,Maruti,Alto  ,Manual,355299,23687,1,Petrol
2159,Ahmedabad,2019,Maruti,Alto  ,Manual,327699,16523,1,Petrol
2160,Ahmedabad,2021,Maruti,Alto  ,Manual,391299,27391,1,Petrol
2161,Ahmedabad,2019,Maruti,Alto 800 ,Manual,329599,59384,1,Petrol
2162,Ahmedabad,2019,Maruti,Alto  ,Manual,335699,18274,1,Petrol
2163,Ahmedabad,2019,Maruti,Alto  ,Manual,344999,17735,1,Petrol
2164,Ahmedabad,2016,Maruti,Alto K10 ,Manual,337599,8339,1,Petrol
2165,Ahmedabad,2020,Maruti,Ertiga  ,Manual,1039099,29438,1,Petrol
2166,Ahmedabad,2018,Maruti,Swift  ,Manual,537899,25343,2,Petrol
2167,Ahmedabad,2019,Maruti,Swift  ,Manual,563799,37711,2,Petrol
2168,Ahmedabad,2017,Renault,Kwid  ,Manual,323499,18111,1,Petrol
2169,Ahmedabad,2017,Maruti,Alto 800 ,Manual,312099,10006,1,Petrol
2170,Ahmedabad,2019,Tata,Tiago  ,Manual,489099,16001,1,Petrol
2171,Ahmedabad,2020,Maruti,Eeco  ,Manual,494899,11247,1,Petrol
2172,Ahmedabad,2018,Renault,Kwid  ,Manual,346699,30814,1,Petrol
2173,Ahmedabad,2021,Hyundai,Creta  ,Manual,1673799,3378,1,Diesel
2174,Ahmedabad,2017,Volkswagen,Polo  ,Manual,584199,68394,1,Diesel
2175,Ahmedabad,2021,Maruti,Eeco  ,Manual,531399,2340,1,Petrol
2176,Ahmedabad,2013,Toyota,Innova  ,Manual,700099,281380,2,Diesel
2177,Ahmedabad,2017,Maruti,Baleno  ,Manual,516499,83464,1,Diesel
2178,Ahmedabad,2017,Maruti,Eeco  ,Manual,436799,15568,1,Petrol
2179,Ahmedabad,2015,Hyundai,i10  ,Manual,367599,38635,1,Petrol
2180,Ahmedabad,2013,Honda,City  ,Manual,477499,71349,1,Petrol
2181,Ahmedabad,2021,Maruti,Eeco  ,Manual,531399,5035,1,Petrol
2182,Ahmedabad,2019,Maruti,Dzire  ,Manual,706199,29770,1,Diesel
2183,Ahmedabad,2017,Hyundai,Grand i10 ,Manual,480099,16757,1,Petrol
2184,Ahmedabad,2019,Maruti,Dzire  ,Manual,711499,6227,1,Petrol
2185,Ahmedabad,2015,Maruti,Celerio  ,Automatic,395799,47869,1,Petrol
2186,Ahmedabad,2018,Maruti,Baleno  ,Manual,557399,132544,1,Petrol + CNG
2187,Ahmedabad,2015,Hyundai,Creta  ,Manual,795499,150727,1,Diesel
2188,Ahmedabad,2016,Hyundai,Elite i20 ,Manual,617688,58187,1,Petrol
2189,Ahmedabad,2019,Renault,TRIBER  ,Manual,588799,26493,1,Petrol
2190,Ahmedabad,2017,Maruti,Alto 800 ,Manual,296099,66687,1,Petrol
2191,Ahmedabad,2018,Maruti,Alto K10 ,Manual,350399,18895,1,Petrol
2192,Ahmedabad,2019,Maruti,XL6  ,Manual,936999,25242,1,Petrol
2194,Ahmedabad,2018,Maruti,S Cross ,Manual,888099,20043,1,Diesel
2195,Ahmedabad,2018,Datsun,Redi Go ,Manual,284599,23875,2,Petrol
2196,Ahmedabad,2019,Maruti,Alto 800 ,Manual,352899,78986,1,Petrol + CNG
2197,Chennai,2012,Volkswagen,Vento  ,Manual,503799,54460,1,Diesel
2198,Chennai,2021,Hyundai,Creta  ,Manual,1347099,12419,1,Diesel
2199,Chennai,2021,Tata,Harrier  ,Manual,2091999,3422,1,Diesel
2200,Chennai,2012,Toyota,Etios Liva ,Manual,412399,86154,1,Diesel
2201,Chennai,2019,Maruti,Ertiga  ,Manual,981499,41054,2,Petrol
2202,Chennai,2021,Maruti,Vitara Brezza ,Manual,895099,7573,1,Petrol
2203,Chennai,2015,Mercedes,Benz C Class,Automatic,2291699,40861,2,Petrol
2204,Chennai,2012,Honda,Brio  ,Manual,375299,78914,1,Petrol
2205,Chennai,2020,Maruti,Celerio  ,Manual,488299,7652,1,Petrol
2206,Chennai,2021,Renault,TRIBER  ,Manual,739199,15952,1,Petrol
2209,Chennai,2020,Hyundai,VENUE  ,Manual,859099,24112,1,Petrol
2210,Chennai,2013,Maruti,Ritz  ,Manual,327399,56548,1,Petrol
2211,Chennai,2021,Renault,Kwid  ,Automatic,561699,14017,1,Petrol
2212,Chennai,2021,Renault,Kwid  ,Manual,479299,4352,1,Petrol
2213,Chennai,2018,Maruti,Alto 800 ,Manual,341699,7657,2,Petrol
2214,Chennai,2016,Maruti,Swift  ,Manual,555171,32620,1,Petrol
2215,Chennai,2017,Hyundai,Xcent  ,Manual,531299,35178,1,Petrol
2216,Chennai,2019,Hyundai,Elite i20 ,Manual,713399,31242,1,Petrol
2217,Chennai,2018,Honda,Amaze  ,Manual,709799,47456,1,Diesel
2218,Chennai,2017,Maruti,Swift  ,Manual,562099,19953,1,Petrol
2219,Chennai,2019,Maruti,Eeco  ,Manual,438099,5310,2,Petrol
2220,Chennai,2020,Tata,ALTROZ  ,Manual,762199,29838,1,Petrol
2221,Chennai,2014,Hyundai,Xcent  ,Manual,437599,68256,1,Petrol
2222,Chennai,2019,Jeep,Compass  ,Manual,2224587,34502,1,Diesel
2223,Chennai,2017,Maruti,Ertiga  ,Manual,824899,47428,1,Petrol
2224,Chennai,2015,Maruti,Swift  ,Manual,464899,51079,2,Petrol
2225,Chennai,2019,Maruti,Eeco  ,Manual,469699,21908,1,Petrol
2226,Chennai,2017,Maruti,Wagon R 1.0,Automatic,494199,28852,2,Petrol
2227,Chennai,2018,Mahindra,MARAZZO  ,Manual,1118899,32683,2,Diesel
2228,Chennai,2019,Honda,City  ,Automatic,1023099,32644,1,Petrol
2229,Chennai,2014,Maruti,Alto K10 ,Manual,293043,35038,1,Petrol
2230,Chennai,2017,Volkswagen,Ameo  ,Manual,481899,50355,2,Petrol
2231,Chennai,2018,Maruti,Dzire  ,Manual,660899,15476,2,Petrol
2232,Chennai,2016,Hyundai,Grand i10 ,Manual,443699,16179,2,Petrol
2233,Chennai,2017,Mahindra,TUV300  ,Manual,800799,67374,1,Diesel
2234,Chennai,2016,Maruti,Swift  ,Manual,560499,30007,2,Petrol
2235,Chennai,2015,Hyundai,Eon  ,Manual,314399,29976,1,Petrol
2236,Chennai,2014,Maruti,Wagon R 1.0,Manual,389899,30457,1,Petrol
2237,Chennai,2016,Tata,Tiago  ,Manual,451299,32730,2,Petrol
2238,Chennai,2019,Maruti,Celerio  ,Manual,534799,3105,1,Petrol
2239,Chennai,2017,Maruti,Celerio  ,Automatic,479699,88268,1,Petrol
2240,Chennai,2014,Maruti,Wagon R 1.0,Manual,382199,31348,1,Petrol
2241,Chennai,2019,Hyundai,VENUE  ,Manual,1009599,24834,1,Petrol
2242,Chennai,2017,Tata,TIGOR  ,Manual,496899,53302,1,Petrol
2243,Chennai,2019,Hyundai,Tucson New ,Automatic,2314599,18527,1,Diesel
2244,Chennai,2018,Renault,Kwid  ,Manual,376958,27701,1,Petrol
2246,Chennai,2016,Maruti,Alto 800 ,Manual,292899,23666,2,Petrol
2247,Chennai,2016,Maruti,Swift  ,Manual,491599,62059,3,Petrol
2248,Chennai,2018,Maruti,IGNIS  ,Manual,456499,20474,1,Petrol
2249,Chennai,2018,Maruti,Dzire  ,Manual,677999,13792,1,Petrol
2250,Chennai,2020,Hyundai,GRAND I10 NIOS,Manual,688299,10732,1,Petrol
2251,Chennai,2014,Hyundai,Santro Xing ,Manual,305699,73479,2,Petrol
2252,Chennai,2019,Ford,FREESTYLE  ,Manual,665599,28398,1,Petrol
2253,Chennai,2016,Maruti,Vitara Brezza ,Manual,704699,85486,1,Diesel
2254,Chennai,2017,Skoda,Rapid  ,Automatic,889099,90269,1,Diesel
2255,Chennai,2020,Honda,City  ,Automatic,1371399,20417,1,Petrol
2256,Chennai,2015,Hyundai,Eon  ,Manual,311499,38791,1,Petrol
2257,Chennai,2020,Toyota,YARIS  ,Manual,1182299,23281,1,Petrol
2258,Chennai,2020,Maruti,Eeco  ,Manual,472599,7617,2,Petrol
2259,Chennai,2018,Hyundai,Eon  ,Manual,367499,9142,1,Petrol
2260,Chennai,2018,Maruti,Vitara Brezza ,Automatic,899099,58464,1,Diesel
2261,Chennai,2017,Maruti,Baleno  ,Manual,578299,44664,1,Petrol
2262,Chennai,2017,Maruti,S Cross ,Manual,738799,43715,2,Diesel
2263,Chennai,2017,Maruti,Dzire  ,Manual,653199,41445,1,Petrol
2264,Chennai,2021,Maruti,S PRESSO ,Automatic,618099,6151,1,Petrol
2265,Chennai,2021,Maruti,Alto  ,Manual,444399,729,1,Petrol
2266,Chennai,2019,Maruti,Baleno  ,Manual,653799,20529,1,Petrol
2267,Chennai,2017,Hyundai,Xcent  ,Manual,604699,61739,1,Diesel
2268,Chennai,2018,Jeep,Compass  ,Manual,1387199,52121,1,Diesel
2269,Chennai,2017,Maruti,Dzire  ,Manual,650099,41221,2,Petrol
2270,Chennai,2016,Hyundai,Grand i10 ,Manual,514499,23116,1,Petrol
2271,Chennai,2016,Hyundai,Elite i20 ,Manual,629099,87249,1,Diesel
2272,Chennai,2019,Hyundai,NEW SANTRO ,Automatic,575699,17535,2,Petrol
2273,Chennai,2019,Maruti,Eeco  ,Manual,491999,10757,1,Petrol
2274,Chennai,2015,Maruti,Swift  ,Manual,505399,58054,3,Petrol
2275,Chennai,2020,MG,HECTOR  ,Automatic,1803400,8950,1,Petrol
2276,Chennai,2019,Honda,Jazz  ,Manual,760499,22713,1,Petrol
2277,Chennai,2016,Hyundai,Elite i20 ,Manual,638999,85464,2,Diesel
2278,Chennai,2017,Honda,Jazz  ,Manual,601399,25303,1,Petrol
2279,Chennai,2017,Maruti,Celerio  ,Manual,440599,76710,1,Petrol
2280,Chennai,2016,Maruti,Celerio  ,Automatic,466999,73966,1,Petrol
2281,Chennai,2018,Maruti,Eeco  ,Manual,471199,11586,1,Petrol
2282,Chennai,2015,Maruti,Alto 800 ,Manual,269399,42423,2,Petrol
2283,Chennai,2018,Hyundai,Verna  ,Manual,939953,52396,1,Petrol
2284,Chennai,2013,Maruti,Wagon R 1.0,Manual,334599,69280,1,Petrol
2285,Chennai,2017,Maruti,Swift  ,Manual,562199,54484,1,Petrol
2286,Chennai,2019,Renault,Kwid  ,Automatic,493299,20618,1,Petrol
2287,Chennai,2016,Hyundai,Elite i20 ,Manual,632099,77472,1,Petrol
2288,Chennai,2018,Hyundai,Grand i10 ,Automatic,555699,33939,1,Petrol
2289,Chennai,2019,Maruti,Eeco  ,Manual,493899,38404,1,Petrol
2290,Chennai,2015,Hyundai,Grand i10 ,Automatic,498699,57825,1,Petrol
2291,Chennai,2018,Hyundai,Grand i10 ,Manual,590799,37774,1,Petrol
2292,Chennai,2020,Hyundai,NEW SANTRO ,Manual,554999,8486,1,Petrol
2293,Chennai,2019,Maruti,Eeco  ,Manual,453999,40646,1,Petrol
2294,Chennai,2016,Maruti,Wagon R 1.0,Manual,452499,31841,1,Petrol
2295,Chennai,2020,Hyundai,GRAND I10 NIOS,Manual,824299,11907,1,Petrol
2296,Chennai,2020,Hyundai,NEW SANTRO ,Manual,565099,8243,1,Petrol
2297,Chennai,2020,Hyundai,GRAND I10 NIOS,Manual,625401,38084,1,Petrol
2298,Chennai,2017,Hyundai,Eon  ,Manual,313299,39814,1,Petrol
2299,Chennai,2014,Hyundai,Elite i20 ,Manual,507399,65401,1,Petrol
2300,Chennai,2015,Hyundai,Elite i20 ,Manual,499999,78226,2,Petrol
2301,Chennai,2015,Maruti,Wagon R 1.0,Manual,406099,29664,1,Petrol
2302,Chennai,2019,Tata,Tiago  ,Manual,505299,68194,2,Petrol
2303,Chennai,2019,Ford,Ecosport  ,Manual,1025499,12926,1,Petrol
2304,Chennai,2019,Honda,Jazz  ,Manual,691499,40578,1,Petrol
2305,Chennai,2019,Hyundai,NEW SANTRO ,Manual,521799,35336,1,Petrol
2306,Chennai,2014,Hyundai,Elite i20 ,Manual,521599,80666,1,Petrol
2307,Chennai,2014,Hyundai,Grand i10 ,Manual,446199,65341,2,Petrol
2308,Chennai,2015,Maruti,Alto 800 ,Manual,271499,47438,2,Petrol
2309,Chennai,2019,Maruti,Eeco  ,Manual,493899,46758,1,Petrol
2310,Chennai,2017,Maruti,Baleno  ,Manual,636899,17375,1,Petrol
2311,Chennai,2016,Maruti,Alto K10 ,Manual,347449,20718,2,Petrol
2312,Chennai,2016,Maruti,Baleno  ,Manual,645399,53338,1,Petrol
2313,Chennai,2019,Ford,Figo Aspire ,Manual,719399,23290,1,Petrol
2314,Chennai,2020,Hyundai,NEW SANTRO ,Manual,562599,20050,1,Petrol
2315,Chennai,2018,Maruti,Eeco  ,Manual,457199,43516,1,Petrol
2316,Chennai,2018,Hyundai,NEW SANTRO ,Manual,539899,17625,1,Petrol
2317,Chennai,2017,Hyundai,Eon  ,Manual,356964,22677,1,Petrol
2318,Chennai,2018,Maruti,Eeco  ,Manual,471199,49612,1,Petrol
2319,Chennai,2015,Hyundai,Grand i10 ,Manual,427199,88557,2,Petrol
2320,Chennai,2015,Hyundai,i20 Active ,Manual,539599,60285,3,Petrol
2321,Chennai,2017,Nissan,Micra  ,Automatic,540499,30817,1,Petrol
2322,Chennai,2020,Hyundai,GRAND I10 NIOS,Automatic,679199,60475,1,Petrol
2323,Chennai,2015,Hyundai,Elite i20 ,Manual,560899,56462,2,Petrol
2324,Chennai,2016,Hyundai,Grand i10 ,Manual,507799,31948,1,Petrol
2325,Chennai,2016,Datsun,Redi Go ,Manual,281699,24291,1,Petrol
2326,Chennai,2018,Ford,Ecosport  ,Automatic,885399,27426,1,Petrol
2327,Chennai,2017,Hyundai,Elite i20 ,Manual,602599,56043,1,Petrol
2328,Chennai,2015,Renault,Kwid  ,Manual,325299,44943,2,Petrol
2329,Chennai,2014,Maruti,Wagon R 1.0,Manual,335699,114386,1,Petrol
2330,Chennai,2015,Maruti,Wagon R 1.0,Manual,381699,53250,2,Petrol
2331,Chennai,2015,Nissan,Micra Active ,Manual,360699,50468,1,Petrol
2332,Chennai,2019,Hyundai,Grand i10 ,Manual,619299,20302,1,Petrol
2333,Chennai,2017,Hyundai,Eon  ,Manual,350599,36814,1,Petrol
2334,Chennai,2016,Maruti,Baleno  ,Manual,597699,50588,1,Petrol
2335,Chennai,2017,Honda,City  ,Manual,864299,51034,1,Petrol
2336,Chennai,2018,Maruti,Baleno  ,Manual,623599,58657,1,Petrol
2337,Chennai,2017,Hyundai,Eon  ,Manual,349799,31355,1,Petrol
2338,Chennai,2017,Maruti,Baleno  ,Manual,561899,51353,2,Petrol
2339,Chennai,2018,Ford,Ecosport  ,Manual,830399,20453,1,Petrol
2340,Chennai,2018,Jeep,Compass  ,Automatic,1553899,47742,1,Petrol
2341,Chennai,2016,Hyundai,i20 Active ,Manual,632599,64481,3,Petrol
2342,Chennai,2018,Maruti,Baleno  ,Manual,669099,29098,1,Petrol
2343,Chennai,2017,Hyundai,Eon  ,Manual,332299,37289,1,Petrol
2344,Chennai,2017,Maruti,Alto K10 ,Manual,343699,33612,1,Petrol
2345,Chennai,2017,Maruti,Alto 800 ,Manual,307999,41940,1,Petrol
2346,Chennai,2019,Maruti,S PRESSO ,Manual,443599,36129,1,Petrol
2347,Chennai,2018,Honda,Jazz  ,Automatic,713299,65905,1,Petrol
2348,Chennai,2019,Maruti,S PRESSO ,Manual,467999,28648,1,Petrol
2349,Chennai,2016,Maruti,Alto K10 ,Manual,356199,45426,1,Petrol
2350,Chennai,2017,Hyundai,Grand i10 ,Manual,535399,55142,1,Diesel
2351,Chennai,2016,Maruti,Baleno  ,Manual,561899,78170,1,Petrol
2352,Chennai,2016,Hyundai,i20 Active ,Manual,593499,93706,1,Petrol
2353,Chennai,2018,Hyundai,Elite i20 ,Manual,688799,42035,1,Petrol
2354,Chennai,2017,Maruti,IGNIS  ,Manual,465899,40677,1,Petrol
2355,Chennai,2017,Maruti,Wagon R 1.0,Manual,444599,40902,1,Petrol
2356,Chennai,2020,Maruti,S PRESSO ,Manual,476199,34694,1,Petrol
