City,Year,Brand,Car Name,Car model,Car Price,Car km,Owner,Car Type
Bengaluru,2015,Hyundai,Hyundai i10  ,Manual,411399,31383,1,Petrol
Bengaluru,2014,Hyundai,Hyundai Grand i10 ,Manual,507465,37487,1,Petrol
Bengaluru,2016,Toyota,Toyota Etios Liva ,Manual,626399,73638,1,Diesel
Bengaluru,2020,Mahindra,Mahindra XUV 3OO ,Automatic,1472699,23734,1,Diesel
Bengaluru,2019,Hyundai,Hyundai Elite i20 ,Manual,848299,26288,1,Petrol
Bengaluru,2019,Maruti,Maruti Celerio  ,Manual,545699,21646,2,Petrol
Bengaluru,2016,Maruti,Maruti Alto K10 ,Manual,332299,34293,2,Petrol
Bengaluru,2016,Datsun,Datsun Redi Go ,Manual,291999,51334,1,Petrol
Bengaluru,2017,Hyundai,Hyundai Eon  ,Manual,366899,77900,1,Petrol
Bengaluru,2014,Maruti,Maruti Alto 800 ,Manual,282999,62255,1,Petrol
Bengaluru,2018,Renault,Renault Kwid  ,Manual,412599,23109,2,Petrol
Bengaluru,2018,Maruti,Maruti Dzire  ,Manual,710199,14212,1,Petrol
Bengaluru,2013,Hyundai,Hyundai i20  ,Manual,443599,72656,2,Petrol
Bengaluru,2014,Maruti,Maruti Wagon R 1.0,Manual,401299,42699,2,Petrol
Bengaluru,2014,Maruti,Maruti Wagon R 1.0,Manual,415599,47294,2,Petrol
Bengaluru,2015,Maruti,Maruti Celerio  ,Manual,428909,49571,2,Petrol
Bengaluru,2016,Hyundai,Hyundai Grand i10 ,Manual,501599,25403,2,Petrol
Bengaluru,2016,Maruti,Maruti Baleno  ,Manual,699399,68229,2,Diesel
Bengaluru,2015,Hyundai,Hyundai Elite i20 ,Manual,612399,70850,1,Petrol
Bengaluru,2018,Maruti,Maruti Dzire  ,Manual,702399,28306,1,Petrol
Bengaluru,2014,Maruti,Maruti Alto K10 ,Manual,330099,34437,2,Petrol
Bengaluru,2018,Ford,Ford Ecosport  ,Manual,1081499,29350,1,Petrol
Bengaluru,2017,Honda,Honda WR-V  ,Manual,809799,28854,2,Petrol
Bengaluru,2019,Hyundai,Hyundai NEW SANTRO ,Manual,511699,68727,1,Petrol
Bengaluru,2018,Hyundai,Hyundai Eon  ,Manual,429999,24742,1,Petrol
Bengaluru,2017,Honda,Honda City  ,Manual,764599,53541,3,Petrol
Bengaluru,2014,Maruti,Maruti Alto K10 ,Manual,354199,44931,1,Petrol
Bengaluru,2018,Tata,Tata Tiago  ,Automatic,560499,59067,2,Petrol
Bengaluru,2019,Tata,Tata Harrier  ,Manual,1612899,40634,1,Diesel
Bengaluru,2018,Maruti,Maruti Wagon R 1.0,Automatic,516499,14116,3,Petrol
Bengaluru,2020,Tata,Tata NEXON  ,Manual,1043299,13101,2,Petrol
Bengaluru,2017,Tata,Tata Tiago  ,Manual,536355,58724,1,Petrol
Bengaluru,2019,Hyundai,Hyundai Grand i10 ,Manual,601099,43379,2,Petrol
Bengaluru,2020,Maruti,Maruti S PRESSO ,Manual,488599,8304,1,Petrol
Bengaluru,2016,Hyundai,Hyundai Grand i10 ,Manual,493299,72128,2,Petrol
Bengaluru,2018,Toyota,Toyota YARIS  ,Manual,884799,16485,1,Petrol
Bengaluru,2016,Hyundai,Hyundai Grand i10 ,Manual,515099,41567,1,Petrol
Bengaluru,2015,Maruti,Maruti Wagon R 1.0,Manual,428799,57052,2,Petrol
Bengaluru,2018,Ford,Ford FREESTYLE  ,Manual,650999,29851,1,Petrol
Bengaluru,2019,Maruti,Maruti Ertiga  ,Manual,1154599,45575,1,Diesel
Bengaluru,2019,MG,MG HECTOR  ,Manual,1706299,13146,1,Diesel
Bengaluru,2012,Maruti,Maruti Ritz  ,Manual,360799,60268,2,Petrol
Bengaluru,2020,Tata,Tata ALTROZ  ,Manual,810599,12995,1,Petrol
Bengaluru,2019,Maruti,Maruti Eeco  ,Manual,454299,16009,2,Petrol
Bengaluru,2014,Maruti,Maruti Swift  ,Manual,493499,60056,1,Petrol
Bengaluru,2016,Mahindra,Mahindra Scorpio  ,Manual,784799,132162,1,Diesel
Bengaluru,2018,Maruti,Maruti Swift  ,Automatic,720999,21603,1,Petrol
Bengaluru,2019,Maruti,Maruti New Wagon-R ,Manual,562499,44146,1,Petrol
Bengaluru,2019,Hyundai,Hyundai Elite i20 ,Manual,733199,10466,1,Petrol
Bengaluru,2013,Renault,Renault Duster  ,Manual,521099,55673,2,Petrol
Bengaluru,2016,Maruti,Maruti Swift Dzire ,Manual,581599,42516,2,Petrol
Bengaluru,2010,Maruti,Maruti Alto K10 ,Manual,263799,30034,2,Petrol
Bengaluru,2017,Maruti,Maruti Alto 800 ,Manual,300199,38078,3,Petrol
Bengaluru,2014,Renault,Renault Duster  ,Manual,683399,75602,1,Diesel
Bengaluru,2019,Hyundai,Hyundai VENUE  ,Automatic,1175699,28397,2,Petrol
Bengaluru,2011,Hyundai,Hyundai i10  ,Manual,313599,81853,2,Petrol
Bengaluru,2011,Maruti,Maruti Alto K10 ,Manual,232199,43174,1,Petrol
Bengaluru,2013,Maruti,Maruti Alto 800 ,Manual,270299,46716,2,Petrol
Bengaluru,2013,Honda,Honda City  ,Manual,590599,30154,2,Petrol
Bengaluru,2019,Tata,Tata Tiago  ,Manual,585299,16513,1,Petrol
Bengaluru,2017,Maruti,Maruti Celerio  ,Manual,509999,5597,2,Petrol
Bengaluru,2017,Maruti,Maruti Alto 800 ,Manual,333699,15223,2,Petrol
Bengaluru,2020,Skoda,Skoda Rapid  ,Manual,1077199,2927,1,Petrol
Bengaluru,2019,Renault,Renault TRIBER  ,Manual,670799,38651,1,Petrol
Bengaluru,2010,Maruti,Maruti A Star ,Manual,251599,104409,2,Petrol
Bengaluru,2018,Ford,Ford Ecosport  ,Manual,1058499,13696,1,Petrol
Bengaluru,2016,Hyundai,Hyundai i10  ,Manual,434499,21844,2,Petrol
Bengaluru,2019,Maruti,Maruti Eeco  ,Manual,477299,9227,1,Petrol
Bengaluru,2019,Tata,Tata NEXON  ,Manual,1079899,23753,1,Diesel
Bengaluru,2019,Hyundai,Hyundai VENUE  ,Manual,1065049,52602,1,Diesel
Bengaluru,2013,Hyundai,Hyundai i10  ,Manual,325199,65554,1,Petrol
Bengaluru,2018,Tata,Tata Tiago  ,Automatic,577799,51528,2,Petrol
Bengaluru,2019,Maruti,Maruti Eeco  ,Manual,471799,12831,1,Petrol
Bengaluru,2012,Maruti,Maruti Wagon R 1.0,Manual,352299,56939,1,Petrol
Bengaluru,2014,Hyundai,Hyundai Grand i10 ,Manual,486399,42446,1,Petrol
Bengaluru,2020,Hyundai,Hyundai GRAND I10 NIOS,Automatic,845599,5132,1,Petrol
Bengaluru,2016,Hyundai,Hyundai Eon  ,Manual,340699,18380,2,Petrol
Bengaluru,2014,Hyundai,Hyundai Eon  ,Manual,297599,54775,3,Petrol
Bengaluru,2017,Tata,Tata Tiago  ,Manual,496999,14825,2,Petrol
Bengaluru,2021,Hyundai,Hyundai Creta  ,Automatic,2091799,8595,1,Petrol
Bengaluru,2014,Maruti,Maruti Celerio  ,Manual,432499,62706,1,Petrol
Bengaluru,2018,Maruti,Maruti Baleno  ,Manual,760499,7642,1,Petrol
Bengaluru,2014,Hyundai,Hyundai Grand i10 ,Manual,493955,48843,1,Petrol
Bengaluru,2015,Renault,Renault Kwid  ,Manual,354083,25437,1,Petrol
Bengaluru,2015,Tata,Tata Nano  ,Manual,198399,35957,1,Petrol
Bengaluru,2020,Mahindra,Mahindra XUV 3OO ,Automatic,1366099,25164,1,Diesel
Bengaluru,2015,Honda,Honda Brio  ,Manual,427799,42562,2,Petrol
Bengaluru,2019,Hyundai,Hyundai VENUE  ,Automatic,1166699,21458,1,Petrol
Bengaluru,2018,Hyundai,Hyundai Creta  ,Manual,1172899,19669,2,Petrol
Bengaluru,2014,Hyundai,Hyundai Grand i10 ,Manual,468599,56780,1,Petrol
Bengaluru,2018,Maruti,Maruti Dzire  ,Manual,684799,41287,1,Petrol
Bengaluru,2015,Honda,Honda Jazz  ,Manual,488499,93074,2,Petrol
Bengaluru,2019,Hyundai,Hyundai Elite i20 ,Manual,704499,13956,2,Petrol
Bengaluru,2013,Hyundai,Hyundai i10  ,Manual,362799,50681,3,Petrol
Bengaluru,2013,Ford,Ford Figo  ,Manual,422299,28022,1,Petrol
Bengaluru,2014,Maruti,Maruti Wagon R 1.0,Manual,400699,58449,1,Petrol
Bengaluru,2016,Maruti,Maruti Baleno  ,Manual,625599,45873,2,Petrol
Bengaluru,2019,Maruti,Maruti Eeco  ,Manual,491699,28255,1,Petrol
Bengaluru,2021,Maruti,Maruti S Cross ,Manual,1081499,14298,1,Petrol
Bengaluru,2018,Maruti,Maruti Eeco  ,Manual,437899,29034,1,Petrol
Bengaluru,2012,Maruti,Maruti Wagon R 1.0,Manual,349299,53628,1,Petrol
Bengaluru,2017,Hyundai,Hyundai Elite i20 ,Manual,725599,40853,2,Petrol
Bengaluru,2017,Honda,Honda City  ,Manual,864999,33735,1,Petrol
Bengaluru,2020,Volkswagen,Volkswagen Vento  ,Automatic,1379599,8896,1,Petrol
Bengaluru,2018,Hyundai,Hyundai Elite i20 ,Manual,789599,18796,1,Petrol
Bengaluru,2010,Maruti,Maruti Wagon R 1.0,Manual,311999,69786,1,Petrol
Bengaluru,2015,Ford,Ford Figo  ,Manual,354899,50751,1,Petrol
Bengaluru,2012,Maruti,Maruti Alto K10 ,Manual,300499,59700,1,Petrol
Bengaluru,2018,Hyundai,Hyundai NEW SANTRO ,Manual,543699,55458,2,Petrol
Bengaluru,2020,Toyota,Toyota YARIS  ,Automatic,1207599,6494,2,Petrol
Bengaluru,2018,Hyundai,Hyundai NEW SANTRO ,Manual,457899,19797,1,Petrol
Bengaluru,2017,Maruti,Maruti Baleno  ,Manual,658999,31126,1,Petrol
Bengaluru,2012,Maruti,Maruti Wagon R 1.0,Manual,339199,81614,1,Petrol
Bengaluru,2018,Ford,Ford FREESTYLE  ,Manual,697899,31845,1,Petrol
Bengaluru,2016,Maruti,Maruti Alto K10 ,Automatic,412399,57468,1,Petrol
Bengaluru,2018,Maruti,Maruti Alto K10 ,Automatic,466599,13700,2,Petrol
Bengaluru,2014,Maruti,Maruti Alto K10 ,Manual,325699,66077,2,Petrol
Bengaluru,2015,Maruti,Maruti Wagon R 1.0,Manual,425399,33398,1,Petrol
Bengaluru,2017,Maruti,Maruti Alto 800 ,Manual,372899,27535,1,Petrol
Bengaluru,2017,Maruti,Maruti IGNIS  ,Manual,544399,102825,1,Petrol
Bengaluru,2017,Maruti,Maruti Alto K10 ,Automatic,434299,23789,1,Petrol
Bengaluru,2020,Tata,Tata NEXON  ,Automatic,1323299,3702,1,Petrol
Bengaluru,2010,Honda,Honda City  ,Manual,414499,89104,1,Petrol
Bengaluru,2019,Hyundai,Hyundai VENUE  ,Manual,1161299,18078,1,Diesel
Bengaluru,2019,KIA,KIA SELTOS  ,Automatic,1644799,15504,1,Petrol
Bengaluru,2013,Maruti,Maruti Swift  ,Manual,440899,62191,3,Petrol
Bengaluru,2019,Hyundai,Hyundai Creta  ,Manual,1214499,60290,1,Petrol
Bengaluru,2014,Honda,Honda Brio  ,Manual,390099,41966,3,Petrol
Bengaluru,2014,Hyundai,Hyundai i20  ,Manual,487499,89272,2,Petrol
Bengaluru,2015,Ford,Ford Ecosport  ,Manual,591099,149311,1,Petrol
Bengaluru,2014,Maruti,Maruti Celerio  ,Automatic,386699,151697,1,Petrol
Bengaluru,2017,Hyundai,Hyundai Elite i20 ,Manual,685199,59278,2,Petrol
Bengaluru,2020,Honda,Honda Amaze  ,Manual,638799,12962,1,Petrol
Bengaluru,2015,Hyundai,Hyundai Eon  ,Manual,304099,54182,1,Petrol
Bengaluru,2015,Renault,Renault Duster  ,Manual,754599,34879,2,Diesel
Bengaluru,2020,Hyundai,Hyundai Creta  ,Manual,1308899,31432,1,Diesel
Bengaluru,2014,Maruti,Maruti Ertiga  ,Manual,739099,49021,1,Petrol
Bengaluru,2012,Honda,Honda City  ,Manual,549399,47230,1,Petrol
Bengaluru,2014,Nissan,Nissan Terrano  ,Manual,644299,74866,1,Diesel
Bengaluru,2019,Maruti,Maruti New Wagon-R ,Manual,593699,20745,2,Petrol
Bengaluru,2015,Hyundai,Hyundai i10  ,Manual,403899,20439,2,Petrol
Bengaluru,2014,Honda,Honda Amaze  ,Manual,458199,44373,2,Petrol
Bengaluru,2017,Maruti,Maruti Celerio  ,Manual,430572,29343,2,Petrol
Bengaluru,2014,Maruti,Maruti Ritz  ,Manual,409699,52168,2,Petrol
Bengaluru,2016,Renault,Renault Kwid  ,Manual,335499,21739,3,Petrol
Bengaluru,2016,Hyundai,Hyundai Elite i20 ,Manual,599799,23457,2,Petrol
Bengaluru,2016,Renault,Renault Kwid  ,Manual,337999,34036,2,Petrol
Bengaluru,2011,Maruti,Maruti Alto K10 ,Manual,290799,50343,1,Petrol
Bengaluru,2014,Hyundai,Hyundai Xcent  ,Manual,476099,53114,1,Petrol
Bengaluru,2012,Hyundai,Hyundai Verna  ,Manual,522099,89993,1,Petrol
Bengaluru,2019,MG,MG HECTOR  ,Manual,1880799,10258,1,Diesel
Bengaluru,2017,Tata,Tata Tiago  ,Manual,507499,22029,1,Petrol
Bengaluru,2016,Hyundai,Hyundai Verna  ,Manual,677399,46194,2,Petrol
Bengaluru,2019,Hyundai,Hyundai VENUE  ,Manual,987799,49093,1,Diesel
Bengaluru,2016,Toyota,Toyota Corolla Altis ,Manual,1176399,71783,1,Petrol
Bengaluru,2020,KIA,KIA SELTOS  ,Manual,1200199,12919,1,Petrol
Bengaluru,2017,Mahindra,Mahindra XUV500  ,Manual,1215099,52728,1,Diesel
Bengaluru,2019,Renault,Renault Duster  ,Manual,961899,44793,1,Diesel
Bengaluru,2017,Maruti,Maruti Alto 800 ,Manual,333699,30122,2,Petrol
Bengaluru,2013,Hyundai,Hyundai i10  ,Automatic,397299,49454,2,Petrol
Bengaluru,2016,Honda,Honda BR-V  ,Manual,789399,62105,2,Petrol
Bengaluru,2016,Tata,Tata Tiago  ,Manual,504099,37086,1,Petrol
Bengaluru,2020,KIA,KIA SELTOS  ,Manual,1615299,25084,1,Diesel
Bengaluru,2017,Maruti,Maruti Alto 800 ,Manual,315999,39323,2,Petrol
Bengaluru,2014,Hyundai,Hyundai i10  ,Manual,377799,86232,1,Petrol
Bengaluru,2017,Mahindra,Mahindra XUV500  ,Manual,1214099,61078,2,Diesel
Bengaluru,2016,Hyundai,Hyundai Elite i20 ,Manual,591399,97516,1,Petrol
Bengaluru,2012,Honda,Honda City  ,Manual,549999,68473,1,Petrol
Bengaluru,2016,Honda,Honda Jazz  ,Manual,649399,19613,1,Petrol
Bengaluru,2017,Tata,Tata Tiago  ,Manual,513899,19389,1,Petrol
Bengaluru,2019,Maruti,Maruti Alto K10 ,Manual,360299,15226,2,Petrol
Bengaluru,2018,Maruti,Maruti Wagon R 1.0,Automatic,553599,2466,1,Petrol
Bengaluru,2015,Maruti,Maruti Swift  ,Manual,522999,50156,1,Petrol
Bengaluru,2015,Hyundai,Hyundai i20 Active ,Manual,551899,103742,2,Petrol
Bengaluru,2014,Hyundai,Hyundai Grand i10 ,Manual,467399,44982,1,Petrol
Bengaluru,2019,Renault,Renault Kwid  ,Manual,420999,17438,1,Petrol
Bengaluru,2015,Maruti,Maruti Wagon R 1.0,Manual,407099,16082,2,Petrol
Bengaluru,2018,Hyundai,Hyundai Grand i10 ,Manual,481399,35833,3,Petrol
Bengaluru,2016,Maruti,Maruti Celerio  ,Automatic,438999,77196,3,Petrol
Bengaluru,2015,Renault,Renault Duster  ,Manual,694899,94468,2,Diesel
Bengaluru,2012,Hyundai,Hyundai Eon  ,Manual,286199,47477,1,Petrol
Bengaluru,2016,Hyundai,Hyundai Eon  ,Manual,364499,19087,2,Petrol
Bengaluru,2016,Honda,Honda Jazz  ,Manual,592299,45476,2,Petrol
Bengaluru,2015,Hyundai,Hyundai Grand i10 ,Manual,497199,20631,2,Petrol
Bengaluru,2017,Maruti,Maruti Celerio  ,Automatic,471899,51061,1,Petrol
Bengaluru,2016,Hyundai,Hyundai i10  ,Manual,434499,48066,1,Petrol
Bengaluru,2017,Maruti,Maruti Alto 800 ,Manual,315999,27828,3,Petrol
Bengaluru,2016,Hyundai,Hyundai Eon  ,Manual,302999,70486,2,Petrol
Bengaluru,2016,Tata,Tata Tiago  ,Manual,505799,43388,1,Petrol
Bengaluru,2018,Hyundai,Hyundai Verna  ,Automatic,977199,31462,2,Petrol
Bengaluru,2015,Datsun,Datsun Go  ,Manual,277399,68882,2,Petrol
Bengaluru,2021,Maruti,Maruti S PRESSO ,Manual,502299,1073,1,Petrol
Bengaluru,2014,Maruti,Maruti Alto K10 ,Manual,309499,49166,1,Petrol
Bengaluru,2014,Hyundai,Hyundai Grand i10 ,Manual,465825,53732,1,Petrol
Bengaluru,2018,Renault,Renault Kwid  ,Manual,377599,41252,2,Petrol
Bengaluru,2016,Renault,Renault Kwid  ,Manual,344199,46725,1,Petrol
Bengaluru,2018,Renault,Renault Kwid  ,Manual,375199,71954,1,Petrol
Bengaluru,2018,Hyundai,Hyundai NEW SANTRO ,Manual,565499,8331,1,Petrol
Bengaluru,2019,Hyundai,Hyundai NEW SANTRO ,Automatic,586299,9782,2,Petrol
Bengaluru,2020,Hyundai,Hyundai VENUE  ,Manual,1114299,14463,1,Petrol
Bengaluru,2015,Maruti,Maruti Alto 800 ,Manual,299899,65903,1,Petrol
Bengaluru,2020,Maruti,Maruti Vitara Brezza ,Manual,883399,48224,1,Petrol
Bengaluru,2015,Hyundai,Hyundai i20 Active ,Manual,615899,12657,2,Petrol
Bengaluru,2013,Maruti,Maruti Alto K10 ,Manual,297199,54968,1,Petrol
Bengaluru,2016,Hyundai,Hyundai Elite i20 ,Manual,665099,28693,2,Petrol
Bengaluru,2013,Honda,Honda Amaze  ,Manual,425199,71907,3,Petrol
Bengaluru,2014,Maruti,Maruti Ritz  ,Manual,395699,108378,1,Petrol
Bengaluru,2015,Hyundai,Hyundai Grand i10 ,Manual,502399,41590,1,Petrol
Bengaluru,2019,Ford,Ford Ecosport  ,Manual,913199,30842,1,Petrol
Bengaluru,2018,Maruti,Maruti Eeco  ,Manual,417899,18335,1,Petrol
Bengaluru,2019,Honda,Honda WR-V  ,Manual,822799,31861,1,Petrol
Bengaluru,2017,Tata,Tata Tiago  ,Manual,481599,26341,3,Petrol
Bengaluru,2017,Hyundai,Hyundai Elite i20 ,Manual,682499,39920,1,Petrol
Bengaluru,2012,Maruti,Maruti Alto K10 ,Manual,293599,63580,1,Petrol
Bengaluru,2020,MG,MG HECTOR PLUS ,Manual,1936399,6774,1,Petrol
Bengaluru,2017,Tata,Tata Hexa  ,Automatic,1321399,84534,1,Diesel
Bengaluru,2016,Hyundai,Hyundai Elite i20 ,Manual,599799,70056,1,Petrol
Bengaluru,2015,Maruti,Maruti Wagon R 1.0,Manual,439399,31238,1,Petrol
Bengaluru,2015,Maruti,Maruti Alto K10 ,Manual,340299,22694,2,Petrol
Bengaluru,2015,Hyundai,Hyundai Grand i10 ,Manual,484699,23413,2,Petrol
Bengaluru,2014,Maruti,Maruti Wagon R 1.0,Manual,422799,26907,2,Petrol
Bengaluru,2019,Maruti,Maruti Eeco  ,Manual,473999,22085,2,Petrol
Bengaluru,2018,Maruti,Maruti IGNIS  ,Manual,590868,22384,1,Petrol
Bengaluru,2014,Maruti,Maruti Wagon R 1.0,Manual,416799,47077,1,Petrol
Bengaluru,2015,Hyundai,Hyundai Grand i10 ,Manual,504499,37149,2,Petrol
Bengaluru,2018,Maruti,Maruti Dzire  ,Manual,695299,35949,1,Petrol
Bengaluru,2014,Maruti,Maruti Celerio  ,Manual,346499,167730,1,Petrol
Bengaluru,2013,Maruti,Maruti Alto 800 ,Manual,302499,59664,2,Petrol
Bengaluru,2015,Hyundai,Hyundai Elite i20 ,Manual,649799,58292,1,Petrol
Bengaluru,2018,Maruti,Maruti Dzire  ,Manual,697099,22899,2,Petrol
Bengaluru,2016,Honda,Honda Jazz  ,Manual,656899,62316,1,Petrol
Bengaluru,2017,Honda,Honda Jazz  ,Automatic,724499,56167,1,Petrol
Bengaluru,2013,Maruti,Maruti Wagon R 1.0,Manual,397099,47744,1,Petrol
Bengaluru,2018,Maruti,Maruti Eeco  ,Manual,424799,32381,1,Petrol
Bengaluru,2016,Hyundai,Hyundai Elite i20 ,Manual,670099,44580,2,Petrol
Bengaluru,2020,Hyundai,Hyundai Grand i10 ,Manual,628699,27229,1,Petrol
Bengaluru,2019,Maruti,Maruti Ciaz  ,Manual,962199,28777,1,Petrol
Bengaluru,2018,Maruti,Maruti Celerio  ,Manual,497699,61156,2,Petrol
Bengaluru,2014,Maruti,Maruti Wagon R 1.0,Manual,406899,44771,2,Petrol
Bengaluru,2019,Hyundai,Hyundai GRAND I10 NIOS,Manual,680999,16674,1,Petrol
Bengaluru,2018,Maruti,Maruti Dzire  ,Manual,657899,71937,1,Petrol
Bengaluru,2017,Tata,Tata Tiago  ,Manual,508879,69295,2,Petrol
Bengaluru,2017,Renault,Renault Duster  ,Manual,844499,96948,1,Diesel
Bengaluru,2016,Maruti,Maruti Alto K10 ,Automatic,406799,21535,2,Petrol
Bengaluru,2018,Maruti,Maruti Alto K10 ,Manual,414599,10885,1,Petrol
Bengaluru,2019,Maruti,Maruti Alto K10 ,Automatic,498599,9025,1,Petrol
Bengaluru,2016,Hyundai,Hyundai Grand i10 ,Manual,501599,35352,2,Petrol
Bengaluru,2017,Renault,Renault Kwid  ,Automatic,472799,31704,2,Petrol
Bengaluru,2016,Maruti,Maruti Baleno  ,Manual,635599,59043,2,Petrol
Bengaluru,2017,Maruti,Maruti S Cross ,Manual,1113599,64010,1,Diesel
Bengaluru,2014,Maruti,Maruti Alto K10 ,Manual,348199,60859,1,Petrol
Bengaluru,2017,Hyundai,Hyundai i20 Active ,Manual,638999,39231,2,Petrol
Bengaluru,2017,Maruti,Maruti Alto 800 ,Manual,333699,42804,1,Petrol
Bengaluru,2016,Honda,Honda Jazz  ,Manual,684199,22914,2,Petrol
Bengaluru,2016,Honda,Honda Jazz  ,Manual,714499,16256,1,Petrol
Bengaluru,2014,Maruti,Maruti Wagon R 1.0,Manual,382399,51840,2,Petrol
Bengaluru,2017,Maruti,Maruti Alto 800 ,Manual,333699,44090,1,Petrol
Bengaluru,2012,Maruti,Maruti Alto K10 ,Manual,300699,55122,1,Petrol
Bengaluru,2016,Hyundai,Hyundai Grand i10 ,Manual,539099,29328,1,Petrol
Bengaluru,2016,Volkswagen,Volkswagen Vento  ,Automatic,792999,76801,2,Petrol
Bengaluru,2017,Honda,Honda City  ,Manual,834499,46539,2,Petrol
Bengaluru,2017,Ford,Ford Ecosport  ,Manual,808599,26743,1,Petrol
Bengaluru,2016,Maruti,Maruti Alto K10 ,Manual,351699,48418,1,Petrol
Bengaluru,2017,Maruti,Maruti Baleno  ,Manual,653499,34922,2,Petrol
Bengaluru,2018,Maruti,Maruti Alto K10 ,Manual,420399,8673,2,Petrol
Bengaluru,2015,Maruti,Maruti Wagon R 1.0,Manual,398899,70052,2,Petrol
Bengaluru,2018,Maruti,Maruti Alto 800 ,Manual,323199,37065,2,Petrol
Bengaluru,2016,Maruti,Maruti Alto K10 ,Manual,364299,27380,1,Petrol
Bengaluru,2018,Maruti,Maruti Wagon R 1.0,Manual,415099,75304,1,Petrol
Bengaluru,2017,Maruti,Maruti Alto K10 ,Manual,392299,20218,2,Petrol
Bengaluru,2020,Maruti,Maruti S PRESSO ,Manual,494199,39815,1,Petrol
Bengaluru,2018,Ford,Ford FREESTYLE  ,Manual,674599,26721,2,Petrol
Bengaluru,2017,Hyundai,Hyundai Grand i10 ,Manual,572899,31225,3,Petrol
Bengaluru,2018,Maruti,Maruti IGNIS  ,Manual,593699,23360,1,Petrol
Bengaluru,2016,Maruti,Maruti Wagon R 1.0,Manual,437199,38756,2,Petrol
Bengaluru,2018,Maruti,Maruti Alto K10 ,Manual,404327,30178,1,Petrol
Bengaluru,2016,Maruti,Maruti Alto K10 ,Automatic,400999,39595,2,Petrol
Bengaluru,2018,Maruti,Maruti Alto K10 ,Manual,410599,21723,1,Petrol
Bengaluru,2015,Maruti,Maruti Wagon R 1.0,Manual,420599,50444,1,Petrol
Bengaluru,2019,Maruti,Maruti S PRESSO ,Manual,416699,37967,1,Petrol
Bengaluru,2021,Maruti,Maruti Alto  ,Manual,452999,8062,2,Petrol
Bengaluru,2018,Maruti,Maruti Wagon R 1.0,Manual,499799,30889,1,Petrol
Bengaluru,2016,Maruti,Maruti Wagon R 1.0,Automatic,437799,72711,2,Petrol
Bengaluru,2018,Ford,Ford FREESTYLE  ,Manual,654466,37791,1,Petrol
Bengaluru,2020,Maruti,Maruti Alto  ,Manual,413999,12428,1,Petrol
Bengaluru,2018,Toyota,Toyota YARIS  ,Automatic,873899,59673,1,Petrol
Bengaluru,2009,Maruti,Maruti Wagon R ,Manual,244999,47292,2,Petrol
Bengaluru,2019,Volkswagen,Volkswagen Polo  ,Manual,582299,20017,1,Petrol
Bengaluru,2012,Maruti,Maruti Alto 800 ,Manual,249199,38094,3,Petrol
Bengaluru,2017,Hyundai,Hyundai Creta  ,Automatic,1228299,22475,3,Diesel
Bengaluru,2018,Tata,Tata Hexa  ,Automatic,1741099,15278,1,Diesel
Bengaluru,2018,Maruti,Maruti Swift  ,Manual,677599,77606,1,Diesel
Bengaluru,2014,Toyota,Toyota Innova  ,Manual,1102099,187671,2,Diesel
Bengaluru,2013,Volkswagen,Volkswagen Polo  ,Automatic,655899,69780,2,Petrol
Bengaluru,2010,Maruti,Maruti Ritz  ,Manual,296699,143272,1,Petrol
Bengaluru,2013,Honda,Honda Brio  ,Automatic,510999,48494,1,Petrol
Bengaluru,2014,Hyundai,Hyundai i20  ,Manual,526599,47240,3,Diesel
Bengaluru,2015,Hyundai,Hyundai Verna  ,Manual,704499,62844,1,Petrol
Bengaluru,2018,Maruti,Maruti Swift  ,Automatic,716999,34445,1,Petrol
Bengaluru,2015,Honda,Honda City  ,Manual,673199,32714,1,Petrol
Bengaluru,2019,Maruti,Maruti Eeco  ,Manual,485999,8920,1,Petrol
Bengaluru,2016,Maruti,Maruti Wagon R 1.0,Manual,419699,31187,1,Petrol
Bengaluru,2016,Maruti,Maruti Wagon R 1.0,Manual,372299,74625,2,Petrol
Bengaluru,2017,Maruti,Maruti Baleno  ,Manual,717499,31020,1,Petrol
Hyderabad,2012,Hyundai,Hyundai i10  ,Manual,329499,45261,3,Petrol
Hyderabad,2015,Maruti,Maruti Swift Dzire ,Manual,538799,98487,1,Diesel
Hyderabad,2016,Honda,Honda Jazz  ,Manual,594099,46757,1,Petrol
Hyderabad,2018,Maruti,Maruti Eeco  ,Manual,401399,13241,1,Petrol
Hyderabad,2019,Maruti,Maruti Celerio  ,Manual,536599,16550,1,Petrol
Hyderabad,2021,Mahindra,Mahindra XUV500  ,Manual,2195299,15339,1,Diesel
Hyderabad,2015,Hyundai,Hyundai Grand i10 ,Manual,514199,22344,1,Petrol
Hyderabad,2016,Hyundai,Hyundai Elite i20 ,Manual,661599,90741,1,Petrol
Hyderabad,2019,Maruti,Maruti S PRESSO ,Manual,448499,23377,1,Petrol
Hyderabad,2019,Maruti,Maruti Eeco  ,Manual,486599,11909,1,Petrol
Hyderabad,2012,Hyundai,Hyundai i10  ,Manual,326499,66786,2,Petrol
Hyderabad,2019,Ford,Ford Ecosport  ,Manual,918899,25668,2,Diesel
Hyderabad,2020,Renault,Renault Duster  ,Manual,1056623,7033,1,Petrol
Hyderabad,2018,Hyundai,Hyundai Eon  ,Manual,365699,51790,1,Petrol
Hyderabad,2019,Maruti,Maruti S PRESSO ,Manual,439299,46934,2,Petrol
